,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
2128,0,0.808042698,52,0,0.561887622,5000,9,0,1,0,3
2129,0,0.191958515,45,0,0.318833764,8505,4,0,1,0,1
2130,0,0.143608005,54,0,0.336011427,5600,15,0,1,0,2
2131,0,0.112387394,30,0,1230,NA,12,1,0,0,0
2132,1,0.930232558,74,2,0.32247662,3100,6,0,0,0,0
2133,0,0.868279607,63,0,0.310741037,13750,19,0,1,0,0
2134,0,0.792013418,51,0,0.180496039,7700,7,1,0,0,2
2135,0,0.093984336,24,0,16,NA,2,0,0,0,0
2136,0,0.287522654,39,2,0.634727545,6000,19,0,1,0,2
2137,0,0.23459476,54,0,0.278879813,4284,8,0,1,0,1
2138,0,0.441839763,42,0,0.255421274,11666,7,0,2,0,2
2139,0,0.003577191,60,0,0.48955495,1100,11,0,1,0,0
2140,0,0.31361716,41,1,0.501231706,6900,13,0,2,0,2
2141,0,0.156203563,36,1,4179,NA,7,0,2,0,0
2142,0,0,43,0,0.333133373,5000,9,0,2,0,0
2143,0,0.034495214,38,0,1122,NA,9,0,1,0,2
2144,0,0.128049492,46,1,0.519285488,6325,12,0,3,0,4
2145,0,0.020545155,51,0,0.074226451,11666,7,0,0,0,0
2146,0,0.012767644,73,1,0.221833227,6283,19,0,1,0,0
2147,0,0.01699306,73,0,0.269474638,4415,13,0,2,0,0
2148,0,0.459293814,53,0,0.637213763,8340,11,0,2,0,2
2149,0,0.000918349,62,0,0.001690005,4141,5,0,0,0,0
2150,0,0.276054839,54,0,8260,NA,10,0,2,0,0
2151,0,0.00441198,58,0,0.19144132,18600,5,0,2,0,0
2152,1,0.108532462,52,3,0.338559418,4400,13,1,1,0,1
2153,0,0.228493987,56,0,0.306564342,7296,9,0,2,0,0
2154,0,0.016777713,66,1,0.326134773,5000,13,0,3,0,0
2155,0,0.147292635,40,0,0.067548418,6350,2,0,1,0,2
2156,0,0.077708073,74,0,0.16712694,10500,14,0,1,0,0
2157,0,0.00189109,51,0,0.445646574,3881,10,0,1,0,3
2158,0,0.247964787,59,0,0.324075103,9000,4,0,2,0,0
2159,0,0.070111885,56,0,0.220878049,10249,6,0,2,0,0
2160,0,0,66,0,0.171582842,10000,5,0,1,0,0
2161,0,0.710783147,67,1,1102,NA,6,0,1,0,NA
2162,0,0.516420752,40,4,0.016135705,2416,7,1,0,0,2
2163,0,0.12995122,46,1,242,NA,17,0,0,0,2
2164,0,0.359984517,57,0,2108,NA,8,0,1,0,0
2165,0,0.03284384,57,0,0.247532417,10333,25,0,2,0,0
2166,0,0.072889584,57,0,0.097390494,8583,6,0,1,0,0
2167,0,0.714972501,41,0,0.420310806,8300,6,0,2,0,0
2168,0,0.013173627,60,0,1239,NA,6,0,1,0,0
2169,0,0.003747538,43,0,2212,NA,14,0,1,0,3
2170,0,0.933275834,48,0,0.827038942,6804,10,0,1,1,1
2171,1,0.9999999,35,3,0.353441093,6000,5,2,0,1,1
2172,0,0.070822483,31,0,0.085240726,3800,10,0,0,0,0
2173,0,0.05778174,54,0,0.505247376,2000,9,0,1,0,0
2174,0,0.020957257,63,0,0.405168436,4333,11,0,2,0,0
2175,0,0.058047098,47,0,0.066564358,10425,3,0,0,0,3
2176,0,0.18197221,60,0,0.407635245,16580,23,0,3,0,2
2177,0,0.9999999,36,0,0.486570893,1600,3,0,2,0,3
2178,0,0.576351207,65,0,0.301519757,6579,9,0,1,0,1
2179,0,0.078958502,39,0,0.38380135,12000,11,0,1,0,6
2180,0,0.229616088,49,1,0.43115721,4916,26,0,1,0,1
2181,0,0.02355508,54,0,0.466629119,3550,8,0,2,0,0
2182,0,0.9999999,73,0,61,NA,2,0,0,0,NA
2183,0,0.890043982,58,0,0.074574021,4518,6,0,0,0,0
2184,0,0.922943923,46,0,828,NA,9,0,0,0,2
2185,0,0.007909158,89,0,0.000774144,5166,2,0,0,0,0
2186,0,0.16069133,37,0,2565,NA,5,0,2,0,0
2187,0,0.032336822,72,0,36,NA,4,0,0,0,NA
2188,0,0.414240261,61,0,0.136463194,10500,14,0,2,0,0
2189,0,0.255829447,22,0,0.004005827,2745,2,0,0,0,0
2190,0,0.032128341,55,0,0.018325698,2400,5,0,0,0,0
2191,0,0.118114054,26,0,734,NA,5,0,0,0,NA
2192,0,0.036329154,52,0,3617,NA,10,0,1,0,NA
2193,0,0.001162656,40,2,809,NA,6,0,1,0,0
2194,0,0.674434501,63,0,0.505485087,5833,13,0,0,0,0
2195,0,0.875140106,38,1,0.824559867,11416,8,0,3,0,1
2196,0,0.049999219,45,0,0.24047578,5800,12,0,2,0,3
2197,0,0.571642103,41,0,0.315460567,8000,7,0,0,0,2
2198,0,0.547268708,46,1,0.286611147,7804,9,0,1,0,2
2199,0,0.027904098,81,0,35,NA,9,0,0,0,NA
2200,0,0.05097687,49,0,0.175073233,21847,13,0,1,0,0
2201,0,0.083189108,46,0,0.2223968,7000,6,0,1,0,3
2202,0,0.003799905,59,0,0.398802203,18700,9,0,3,0,2
2203,0,0.540729635,25,1,0.055347259,5600,3,0,0,0,1
2204,0,0.677295454,49,0,0.149475738,4100,4,0,0,0,0
2205,0,0.428439507,59,0,0.434346035,7767,12,0,2,0,0
2206,0,0.027700831,66,0,0.635515265,7500,10,0,2,0,1
2207,0,0.06137026,72,0,0.275938947,5830,6,0,1,0,1
2208,0,0.009860883,87,0,0.103343465,6250,7,0,0,0,0
2209,0,0.9999999,46,0,0.441378143,11812,5,0,2,0,0
2210,0,0.546226887,26,0,0.071192375,5140,3,2,0,2,1
2211,0,0,60,0,0.18893146,11744,13,0,2,0,0
2212,0,0.250713314,48,0,0.340207672,6933,7,0,1,0,1
2213,0,0.314297605,60,1,2363,NA,6,0,1,0,0
2214,0,0.9999999,47,0,0.384359401,1201,3,0,0,0,0
2215,0,0.946352367,30,3,886,0,9,0,0,0,1
2216,0,0.014665445,29,0,928,NA,9,0,0,0,1
2217,0,0.030785947,32,0,0.561170696,5500,9,0,2,0,0
2218,0,0.708590351,48,0,0.277909927,12611,11,0,2,0,3
2219,0,0.67083045,49,0,0.425211966,6250,7,0,1,0,3
2220,1,0.877076412,51,4,0.81300813,4550,15,0,1,0,2
2221,0,0.007560791,65,0,0.57787377,4166,14,0,2,0,0
2222,0,0.079440102,30,0,13,NA,1,0,0,0,NA
2223,0,0.023907646,65,0,0.309335963,9125,14,0,2,0,0
2224,0,0.403427913,64,0,0.737295909,5450,9,0,3,0,0
2225,0,1.042978511,25,1,0.176490865,2900,9,0,0,0,0
2226,0,0.431177706,65,0,0.304904717,3200,3,0,0,0,0
2227,0,0.9999999,63,0,0,2390,1,0,0,0,1
2228,0,0.9999999,70,0,3,NA,1,0,0,0,0
2229,0,0,43,1,0.260749173,13000,15,0,2,0,2
2230,0,1.166079873,42,0,2.323169208,4000,16,0,6,0,2
2231,0,0.638198235,55,0,0.376462354,10000,12,0,2,0,0
2232,0,0.113085143,87,0,0.051716769,7018,6,0,0,0,0
2233,0,0.132736764,41,0,552,NA,4,0,0,0,NA
2234,0,0.107365293,35,0,0.066993301,10000,5,0,0,1,0
2235,0,0.178084094,38,0,0.836036436,4500,13,0,2,0,2
2236,0,0.055594441,62,0,0.323684586,14025,5,0,2,0,1
2237,0,0.9999999,58,0,28,NA,3,1,0,0,0
2238,0,0.065245571,78,0,0.180116959,2564,11,0,1,0,0
2239,0,0.9999999,40,0,73,NA,0,0,0,0,0
2240,0,0.189053083,33,1,0.173565287,5000,10,0,0,0,0
2241,0,0.460986829,51,0,0.346860465,17199,6,0,1,0,1
2242,0,0.346881093,34,0,0.846374544,3833,13,0,1,0,1
2243,0,0.026800767,56,0,0.250074993,10000,7,0,2,0,1
2244,0,0,52,0,0.263558516,5254,14,0,2,0,0
2245,0,0.184182617,73,0,0.355906118,5197,6,0,1,0,0
2246,0,0.420629115,26,0,0.062189055,803,3,0,0,0,0
2247,0,0,25,0,0,NA,1,0,0,0,0
2248,0,0.141188966,37,0,0.596839219,6200,22,0,2,0,1
2249,0,0.016066131,85,0,0.135431062,9406,10,0,0,0,0
2250,0,0.041681196,47,0,0.051726629,6920,5,0,0,0,2
2251,0,0.126607058,68,0,1327,NA,3,0,1,0,NA
2252,0,0.487686935,49,0,4467,NA,12,0,2,0,0
2253,0,0.025665445,58,2,4034,NA,14,0,2,0,3
2254,0,0.028853136,79,0,74,NA,8,0,0,0,NA
2255,0,0.108687628,70,0,0.33674189,2835,7,0,1,0,0
2256,0,0.694684314,62,0,0.55068124,6678,12,0,2,0,0
2257,0,0.051976021,79,0,0.164437136,22500,22,0,1,0,1
2258,0,0.659006779,50,0,0.564160685,7940,10,0,3,0,2
2259,0,0.032604458,66,0,0.641991925,5200,9,0,0,0,0
2260,0,0,67,0,0.195850519,8000,5,0,1,0,0
2261,0,0.019760608,48,1,0.410928038,7100,25,0,2,0,0
2262,0,0.038045505,56,0,0.240268552,14000,8,0,2,0,1
2263,0,0.002115303,62,0,0.377098661,5300,4,0,1,0,1
2264,0,0.444183921,59,0,0.715381932,8600,22,0,3,0,2
2265,0,0.102657816,75,0,0.40029985,2000,10,0,1,0,0
2266,1,0.306928195,49,1,5072,NA,16,0,2,0,0
2267,0,0.035763475,69,0,0.200508998,5500,9,0,0,0,1
2268,0,0.749625037,61,1,0.233524355,5583,7,0,1,0,1
2269,0,0.9999999,35,1,0,4650,0,0,0,0,0
2270,0,0.891824326,45,0,0.473099828,9906,12,0,2,2,0
2271,0,0.944044764,27,0,0.14089422,4584,7,0,0,0,1
2272,0,0.117133186,31,0,0.263956007,6000,6,0,1,0,1
2273,0,0.287482032,27,0,0.07881584,2600,2,0,0,0,0
2274,0,0,45,0,0.403704026,11500,6,0,1,0,2
2275,0,0.691869991,50,0,1.082024842,4266,14,0,3,0,0
2276,0,0.9999999,54,1,0.147386461,3500,1,0,0,0,1
2277,0,0.018401824,43,0,0.482294264,4009,7,0,1,0,0
2278,1,0.93549709,55,0,0.4502933,6477,10,0,2,0,0
2279,1,0.741505663,43,2,0.182833217,5731,11,0,0,1,1
2280,0,0.9999999,35,0,0.293916024,3500,6,0,0,0,0
2281,1,1.388611389,27,0,0.036021023,7800,3,0,0,1,0
2282,0,0,64,0,0.6257497,2500,3,0,2,0,0
2283,0,0.001873829,44,0,0.02212687,55000,6,0,1,0,3
2284,0,0.979246733,33,3,0.113866325,7016,8,0,0,0,2
2285,0,0.045323859,57,0,0.709835788,5906,13,0,3,0,3
2286,0,0.756949537,39,0,0.755688176,2680,6,0,1,0,1
2287,0,0.9999999,22,98,0,NA,0,98,0,98,0
2288,0,0.737737639,34,0,0.363659085,4000,13,0,0,0,3
2289,0,0.032885794,71,0,2336,NA,4,0,1,0,0
2290,0,0.9999999,26,0,0,2000,0,0,0,0,0
2291,0,0.017845625,54,0,0.511686144,2395,12,0,0,0,0
2292,0,0.013332445,93,0,0.00244798,2450,1,0,0,0,0
2293,0,0.417502012,53,0,0.415656243,4700,9,0,2,1,1
2294,0,0.346073079,33,0,1.477128143,3300,10,0,3,0,0
2295,0,0.077461503,50,0,87,NA,4,0,0,0,0
2296,0,0.074767296,47,0,0.20913047,12178,16,0,1,0,3
2297,0,0.217125715,60,0,3118,NA,8,0,2,0,0
2298,0,0.080634898,48,0,0.131345763,10833,5,0,2,0,4
2299,0,0.025931605,68,0,1480,NA,3,1,1,0,0
2300,0,0.9999999,31,0,0.725854829,3333,2,0,2,0,0
2301,0,0.004269932,73,0,10,NA,10,0,0,0,0
2302,0,0.225189112,46,0,0.406138107,11729,9,0,3,0,3
2303,0,0.040159476,60,0,2519,NA,33,0,3,0,0
2304,0,0.000263155,59,0,0.237585688,5980,11,0,2,0,1
2305,0,0.027906891,76,0,0.006427653,7000,4,0,0,0,0
2306,0,0.415229239,55,1,0.236357659,3041,5,0,0,0,0
2307,0,0.141228518,62,0,0.406338427,5300,13,0,2,0,1
2308,0,0.190641248,26,0,42,NA,1,0,0,0,0
2309,0,0.099386576,59,0,0.531929282,10350,5,0,1,0,1
2310,0,0.759562316,54,0,0.479469885,8450,7,0,2,0,2
2311,0,0.006046879,60,0,0.008248969,5333,5,0,0,0,1
2312,0,0.072247682,58,0,0.361514127,9166,9,0,1,0,0
2313,0,0.012689563,83,1,0.010689354,4583,23,0,0,0,0
2314,1,0.495520162,55,1,0.701377099,5300,12,0,1,1,2
2315,1,0,26,0,0.219129193,1400,4,0,0,0,1
2316,0,0,47,0,0.263133605,13000,8,0,1,0,0
2317,0,0.720190134,37,0,0.73364486,5563,6,0,1,0,2
2318,1,0.016814976,43,1,0.029509816,8098,6,0,0,1,0
2319,0,0.071398215,31,0,1663,NA,9,0,2,0,2
2320,0,0.938460288,35,0,0.344655345,1000,3,0,0,0,0
2321,0,0.829268293,28,0,0.186750428,1750,3,0,0,0,0
2322,0,0.094884325,68,0,0.644670051,2166,13,0,2,0,0
2323,0,0.014566524,61,0,1475,NA,11,0,1,0,2
2324,1,0.098532359,46,0,0.091918883,9812,6,0,0,0,0
2325,0,0.148269541,65,0,869,NA,3,0,0,0,0
2326,0,0,62,0,0.589041096,2700,6,0,1,0,0
2327,0,0,25,1,0,820,2,0,0,0,0
2328,0,0.000583899,46,0,0.409908909,4500,4,0,0,0,0
2329,0,0.9999999,47,0,0.031665458,4136,1,0,0,0,3
2330,0,0.000416655,80,0,0,6500,2,0,0,0,0
2331,0,0.9999999,52,0,0.740286299,4400,3,1,1,0,0
2332,0,6324,59,0,0.136672851,11318,4,0,1,0,1
2333,0,0.9999999,23,0,65,NA,2,0,0,0,0
2334,0,0.213039604,54,1,0.241675832,10000,17,0,2,0,0
2335,0,0.037915017,40,0,1.579545455,1583,14,0,3,0,0
2336,0,0.001481262,47,0,910,NA,5,0,0,0,1
2337,1,0.9999999,48,4,1.195921631,2500,5,1,3,1,0
2338,0,0.222099822,53,0,0.213196701,4000,4,0,1,0,0
2339,0,0.105642895,71,0,0.220465601,11511,8,0,1,0,0
2340,1,0.331931595,33,0,0.448183042,5200,7,0,2,0,0
2341,0,0.090761837,32,0,0.095968011,3000,8,0,0,0,0
2342,0,0,83,0,0.008377246,7400,7,0,0,0,0
2343,0,0.433248383,44,0,2665,NA,9,0,1,0,NA
2344,0,0.21756487,24,0,0.001363017,2200,1,0,0,1,0
2345,0,0,44,0,0.51697563,4800,11,0,2,0,0
2346,0,0.083254394,42,0,2477,NA,3,0,1,0,0
2347,0,0.389167582,53,0,0.697629415,4133,11,0,2,0,0
2348,0,0.060837205,69,0,219,1,14,0,0,0,0
2349,0,0.058720891,28,0,0.074308564,3000,3,0,0,0,0
2350,0,0.48166997,48,2,0.467359341,5100,13,0,0,1,0
2351,0,0.156709144,60,0,0.047498516,32000,15,0,1,0,2
2352,0,0.996667111,36,0,0.096717468,3411,3,0,0,0,2
2353,0,0.005333172,91,0,0.000301495,16583,3,0,0,0,0
2354,0,0.032188754,72,0,0.004176225,17000,4,0,0,0,1
2355,0,0.798608056,62,0,0.434237258,11320,7,0,2,0,0
2356,0,0.9999999,41,0,115,NA,1,0,0,0,NA
2357,0,0.276986151,45,0,0.759673094,7830,8,0,3,0,0
2358,0,0.919452151,71,1,4942,NA,30,1,1,0,0
2359,0,0.002086775,80,0,0,3925,3,0,0,0,1
2360,0,0.000307164,93,0,0.150462384,4000,11,0,1,0,0
2361,0,0.185087574,57,0,0.35906303,15325,20,0,4,0,2
2362,0,0,69,0,0.284428893,4000,9,0,1,0,1
2363,0,0.695345414,61,0,0.536807899,8000,11,0,1,0,1
2364,0,0.9999999,23,0,0.188784009,1800,2,0,0,0,0
2365,0,0,55,0,785,NA,4,0,0,0,0
2366,0,0.006702442,53,0,0.004881025,4916,6,0,0,0,0
2367,0,0.788092262,50,0,0.764426536,6948,9,0,3,0,2
2368,0,0.231796267,76,0,0.38652351,2700,8,0,2,0,1
2369,0,0.393875435,65,0,0.329797446,20833,15,0,6,0,3
2370,0,0.9999999,45,1,1.094979352,4600,3,4,0,0,1
2371,0,0.025648718,69,0,15,NA,2,0,0,0,NA
2372,0,0.9999999,89,0,0,6000,2,0,0,0,0
2373,0,0.198122641,58,0,0.598523304,4333,8,0,1,0,0
2374,0,0.385384551,38,0,1.053037608,1036,4,0,1,0,0
2375,0,0.023681718,62,0,0.451478551,2400,7,0,3,0,0
2376,0,0.066923375,74,0,2561,NA,5,0,1,0,0
2377,0,0.9999999,85,0,0.011247188,4000,5,0,0,0,0
2378,0,0.166184038,50,0,0.203518593,2500,5,0,0,0,0
2379,0,0.013204878,66,0,0.716822654,4166,23,0,3,0,0
2380,0,0.068726999,59,2,0.339263276,15120,16,0,1,0,4
2381,0,1.042754026,59,6,0.22847208,14666,7,4,2,0,0
2382,0,0,58,0,0.132574778,11600,10,0,3,0,1
2383,0,0.241148359,54,0,0.222254307,10388,8,0,1,0,3
2384,0,0.921179803,44,1,0.253757126,5788,5,1,0,0,2
2385,0,0.87678673,59,0,1.438875306,1635,8,0,1,0,3
2386,0,0,42,0,0.573151007,6800,10,0,2,0,3
2387,0,0.268475704,51,3,1.693792384,1916,11,0,1,1,1
2388,0,0.003690934,52,0,0.285994648,5604,9,0,1,0,2
2389,0,0.771024905,50,1,0.350720659,8741,14,0,2,0,5
2390,0,0.962037962,38,1,0.182575272,1560,3,0,0,0,0
2391,0,0.232223932,69,0,0.504614675,4333,15,0,1,0,0
2392,0,0.224555089,44,0,0.172716066,7300,3,0,1,0,3
2393,0,0.005775151,61,0,0.281690141,5750,8,0,1,0,0
2394,0,0.012361669,74,2,0.010582011,1700,7,0,0,0,0
2395,0,0.173592,41,0,0.452241195,3747,9,0,2,0,0
2396,0,0.138716898,29,2,0.03276419,4333,3,0,0,0,0
2397,0,0.018547333,84,0,31,NA,8,0,0,0,0
2398,0,0.007946455,69,0,0.267782427,3584,7,0,1,0,0
2399,0,0.371375862,64,0,3107,0,6,0,1,0,0
2400,0,0.11493527,35,1,0.101624323,2400,3,0,0,0,0
2401,0,0.154398948,51,0,1.035995501,2666,13,0,2,0,0
2402,0,0.728787735,38,1,0.353819491,7500,6,3,1,2,0
2403,0,0.162947552,39,0,0.150896982,16666,13,0,1,0,0
2404,0,0.076955976,49,0,0.465322965,6300,8,0,3,0,2
2405,0,0.9999999,32,0,0.014133058,2900,0,0,0,0,0
2406,0,0.995313964,30,1,0.154133002,3217,6,0,0,0,1
2407,0,0.972881909,46,3,0.769292283,2500,8,0,0,4,3
2408,0,0.083182301,28,0,96,NA,2,0,0,0,0
2409,1,0.049761737,27,0,0.217188062,2780,7,0,0,0,0
2410,0,0.745927332,46,0,0.242652507,8097,5,0,2,0,2
2411,0,0.910789327,44,1,0.456254375,10000,9,1,3,0,2
2412,0,0.754010532,41,0,0.332891749,5283,10,0,0,0,1
2413,0,0.568293455,45,0,1.001619579,5556,9,0,1,0,2
2414,0,0.655633909,65,0,0.472856019,5083,13,0,1,0,0
2415,0,0.011326794,82,0,0.004624045,4973,21,0,0,0,0
2416,0,0.18326583,53,0,0.330495246,7046,13,0,1,0,0
2417,0,0.017705623,33,0,0.319053619,7142,7,0,1,0,0
2418,0,0.358803987,37,0,0.06332278,6000,3,0,1,0,4
2419,0,0.456378479,69,0,1985,NA,4,0,1,0,0
2420,0,0.23063852,58,0,0.1968002,16000,9,0,3,0,3
2421,1,1.305389222,63,1,0.182890855,1355,3,0,0,1,0
2422,0,0.08678719,41,1,0.015623373,9600,5,0,0,0,3
2423,0,0,84,0,0.188712522,1700,5,0,0,0,0
2424,0,0.266556876,65,1,0.720079977,3500,9,0,2,0,0
2425,0,0.123401619,55,0,1540,NA,12,0,0,0,0
2426,0,0.724220984,52,0,0.093442906,17400,4,0,0,0,2
2427,0,0.53648363,30,1,3106,NA,9,0,1,0,0
2428,0,0.9999999,56,0,0.228380986,5700,2,0,1,0,0
2429,0,2.837806547,64,2,0.411417144,11000,8,0,2,0,2
2430,1,0.92358804,39,1,0.180880975,3200,3,0,0,0,0
2431,0,0.9999999,60,0,2265,NA,3,0,2,0,0
2432,0,0.059077637,33,0,0.828213052,5500,6,0,2,0,0
2433,0,0.05924195,51,0,0.358914427,7700,6,0,2,0,2
2434,0,0,38,0,0.427381283,3600,4,0,1,0,3
2435,0,0.139086091,42,0,0.162415784,8311,5,0,2,0,1
2436,1,0.9999999,40,0,0.024168236,3185,1,3,0,0,2
2437,0,0.036158699,46,0,0.261712095,4695,6,0,1,0,0
2438,0,0.024731104,48,0,1230,NA,6,0,1,0,3
2439,0,0.146344333,31,0,0.173706573,4000,8,0,0,0,0
2440,0,0.001101664,58,0,0.396172522,3500,6,0,2,0,0
2441,0,0.951598654,55,0,0.554855251,9360,27,0,2,0,0
2442,0,0.105844684,45,4,0.377848317,8820,25,0,2,0,1
2443,0,0,47,2,2603,NA,7,0,2,0,0
2444,0,0.060803457,62,0,0.449477352,6600,7,0,1,0,0
2445,0,0.25389671,58,0,1.008893579,6633,30,0,5,0,0
2446,0,0.389219882,43,0,1.118220445,4000,20,0,2,0,0
2447,0,0.12052884,59,0,0.341663692,2800,11,0,0,0,0
2448,0,0,58,0,1113,NA,4,0,1,0,0
2449,0,0.311908921,57,0,0.038740315,4000,1,0,0,0,1
2450,0,0.070773663,84,2,1332,NA,9,1,1,0,0
2451,0,0.275536858,47,0,0.192701825,4000,3,0,0,0,2
2452,0,0.125656665,68,0,0.354175468,7100,14,0,1,0,0
2453,0,0.353155374,45,0,1435,1,13,0,2,0,2
2454,0,0.059341539,72,0,0.391578588,11731,15,0,2,0,1
2455,0,0.663605086,62,0,0.572717024,6208,13,0,1,0,1
2456,0,0.302227225,64,0,0.189887119,6466,13,0,0,0,1
2457,0,0.265081365,32,0,0.207063377,6200,6,0,0,0,3
2458,0,0.015984016,51,0,3138,NA,4,0,2,0,0
2459,0,0.955391478,59,0,1931,NA,8,0,1,0,0
2460,0,0.198076765,37,1,0.725284981,15000,12,0,4,0,0
2461,0,0.013427579,66,2,2143,NA,12,0,1,0,0
2462,0,0.097393507,59,1,2236,NA,6,0,3,1,2
2463,0,0.819311085,51,0,0.508774298,7407,14,0,2,0,0
2464,1,0.117703076,51,2,0.107120353,4760,9,0,0,1,0
2465,0,0.021353518,70,0,0.612516175,8500,19,0,4,0,0
2466,0,0.444033966,57,0,0.366860773,11333,18,0,2,0,0
2467,0,0.301349325,44,0,845,NA,2,0,1,0,0
2468,0,0.002197706,81,0,0.078437404,3250,6,0,0,0,1
2469,0,0.951575711,29,0,0.873503384,1920,9,0,1,2,0
2470,0,0.9999999,55,0,1242,NA,6,0,1,0,1
2471,0,0.075129641,38,0,0.617751115,6500,14,0,2,0,1
2472,1,0.9999999,46,1,0.673163418,2000,5,3,0,2,0
2473,0,0.864257488,42,3,0.326148547,18000,15,0,2,0,5
2474,0,0.054486588,59,0,1837,NA,5,0,1,0,0
2475,0,0.043752272,69,0,0.218931584,5334,5,0,1,0,0
2476,0,0.003148802,43,0,1243,NA,9,0,2,0,0
2477,1,0.986295215,50,3,0.170919325,5329,6,0,2,1,1
2478,0,0.025079156,64,0,0.010381862,8379,12,0,0,0,0
2479,0,0,40,0,0.265091864,5333,5,0,1,0,1
2480,0,0.04559544,65,0,0.294095454,5300,3,0,1,0,0
2481,0,0.501810178,63,0,4903,NA,24,0,2,0,0
2482,0,0.085942705,59,0,0.510359027,7770,13,0,4,0,2
2483,0,0.677963523,65,1,0.938905859,3600,14,0,1,0,1
2484,0,0.272143352,39,0,222,NA,3,0,0,0,0
2485,0,0.831128732,47,0,0.46374635,11984,16,0,2,0,0
2486,0,0.9999999,33,1,0.101789821,10000,6,0,0,0,0
2487,0,0,31,0,0.033655448,3000,10,0,0,0,0
2488,0,0.353554882,56,0,0.284202933,8317,4,0,1,0,0
2489,0,0.409889289,38,0,0.782426778,2150,8,0,1,0,1
2490,1,0.258262875,40,1,0.718093969,3000,5,3,2,0,1
2491,0,0.201199201,23,0,0.003746878,2401,1,0,0,0,0
2492,0,0.006367642,62,0,6413,NA,18,0,2,0,0
2493,0,0.092003582,55,0,0.396001111,3600,4,0,1,0,0
2494,0,0.039799276,50,0,0.177809902,8300,8,0,1,0,3
2495,0,0.882164926,60,0,0.426229508,2500,8,0,0,0,0
2496,1,0.451376082,48,0,2.51196093,12080,29,0,17,0,2
2497,0,0.936191982,31,4,0.060705974,5155,6,0,0,0,1
2498,0,0.416194602,22,0,0.014993753,2400,2,0,0,0,0
2499,0,0.000866638,83,0,0,0,5,0,0,0,0
2500,0,0.201010872,58,0,5285,NA,12,0,2,0,0
2501,0,0.146229201,51,0,1.471404775,1800,18,0,1,0,0
2502,0,0.767510197,46,0,0.410051107,5869,10,0,2,0,3
2503,0,0.124987583,57,0,0.115903155,14166,13,0,1,0,2
2504,0,0.018660989,54,0,0.194950912,12833,5,0,1,0,0
2505,0,0.108642811,48,0,0.283612429,10330,7,0,2,0,2
2506,0,0.041193578,81,0,0.009128386,3395,4,0,0,0,0
2507,0,0.028823545,54,0,0.458181241,6300,8,0,1,0,1
2508,0,0.957418172,46,0,0.805379045,6766,14,0,2,0,1
2509,0,0.347676394,78,0,0.897422409,1900,8,0,1,0,1
2510,0,0.9999999,45,0,0,4116,4,0,0,0,0
2511,0,0.012797706,81,0,0.226171962,4500,6,0,1,0,0
2512,0,0.444712481,74,0,0.333703621,4500,13,0,0,0,0
2513,0,0.276726657,34,0,0.263849384,7382,8,0,1,0,5
2514,0,0.855349926,23,1,0.146163216,820,4,0,0,1,0
2515,0,0.926799199,81,1,2110,NA,6,0,0,0,0
2516,0,0.190258151,48,0,0.402248595,1600,8,0,0,0,0
2517,0,0.306986638,67,0,0.38263478,12000,12,0,2,0,0
2518,0,0.313519451,52,0,1759,0,14,0,2,0,0
2519,0,0.533884028,38,0,0.50764847,6667,10,0,2,0,2
2520,0,0.008407096,45,0,0.335255671,2600,7,0,1,0,0
2521,0,0.005561378,45,0,0.269341332,8000,13,0,1,0,0
2522,0,0.723053227,47,1,4.340182648,875,11,1,1,0,4
2523,0,0.353357583,40,0,0.691030897,10000,10,0,4,0,6
2524,0,0.224815543,62,0,483,NA,12,0,0,0,0
2525,0,0.401704653,52,0,0.892573901,4160,9,0,2,0,0
2526,0,0,78,0,0.748603352,3400,2,0,1,0,0
2527,0,0.48585301,58,0,0.315384615,7149,9,0,1,0,0
2528,0,0.032020796,64,0,126,NA,11,0,0,0,0
2529,0,0.086605363,70,0,73,NA,3,0,0,0,0
2530,0,0.650168985,61,0,0.783073131,6084,22,0,1,0,1
2531,0,0.033369849,57,0,0.413894505,5440,9,0,2,0,2
2532,0,0.213011391,57,1,0.250010706,23350,14,0,2,0,1
2533,0,0.9999999,51,1,0.181613649,16000,5,0,1,0,2
2534,0,0.042531087,62,0,0.003961804,9843,6,0,0,0,2
2535,0,0.337388426,39,0,0.333611065,6000,6,0,2,0,0
2536,0,0.331223896,33,0,0.133743274,1300,4,0,0,0,0
2537,0,0.009207934,52,0,2897,NA,10,0,2,0,0
2538,0,0.663486051,37,0,0.023032939,37250,10,0,0,0,0
2539,0,0,77,0,0.000240096,8329,5,0,0,0,0
2540,0,0.099153905,63,1,42,NA,2,0,0,0,1
2541,0,0.016019485,73,0,23,NA,2,0,0,0,1
2542,0,0,42,0,11.92105263,151,12,0,2,0,3
2543,0,0.01099945,63,0,0.006928406,865,5,0,0,0,0
2544,0,0.478925816,50,0,0.380642618,5072,7,0,1,0,2
2545,0,0.436672236,54,0,0.374108612,14583,6,0,2,0,0
2546,0,0.095965505,52,3,0.189097104,13500,11,0,2,0,1
2547,0,0.259772812,68,0,0.391440175,3200,7,0,1,0,0
